employee_id,name,country_code,currency,salary_amount
EMP2626,Joseph White,NLD,EUR,6184.01
EMP2627,Elizabeth Harris,SWE,SEK,3047.79
EMP2628,Thomas Martin,CHE,CHF,14616.92
EMP2629,Jessica Thompson,USA,USD,12601.67
EMP2630,Charles Garcia,ITA,EUR,10157.09
EMP2631,Susan Martinez,GBR,GBP,3446.11
EMP2632,Christopher Robinson,CAN,CAD,14819.28
EMP2633,Karen Clark,AUS,AUD,14248.11
EMP2634,Daniel Rodriguez,FRA,EUR,8299.38
EMP2635,Nancy Lewis,DEU,EUR,7401.52
EMP2636,Matthew Lee,JPN,JPY,4277.23
EMP2637,Betty Walker,SGP,SGD,5517.16
EMP2638,Anthony Hall,NLD,EUR,14419.05
EMP2639,Margaret Allen,SWE,SEK,10545.69
EMP2640,Mark Young,CHE,CHF,6279.84
EMP2641,Stacy Jones,USA,USD,4801.56
EMP2642,Gene Wells,ITA,EUR,14444.60
EMP2643,Sarah Chen,GBR,GBP,14409.34
EMP2644,Michael Smith,CAN,CAD,13146.51
EMP2645,Emily Johnson,AUS,AUD,14895.64
EMP2646,David Williams,FRA,EUR,7705.28
EMP2647,Lisa Brown,DEU,EUR,3069.44
EMP2648,James Davis,JPN,JPY,6601.51
EMP2649,Maria Miller,SGP,SGD,6980.61
EMP2650,Robert Wilson,NLD,EUR,9497.49
EMP2651,Jennifer Moore,SWE,SEK,7883.70
EMP2652,William Taylor,CHE,CHF,7880.86
EMP2653,Patricia Anderson,USA,USD,4987.64
EMP2654,Richard Thomas,ITA,EUR,11746.03
EMP2655,Linda Jackson,GBR,GBP,3704.12
EMP2656,Joseph White,CAN,CAD,10916.88
EMP2657,Elizabeth Harris,AUS,AUD,7138.24
EMP2658,Thomas Martin,FRA,EUR,7794.92
EMP2659,Jessica Thompson,DEU,EUR,11328.68
EMP2660,Charles Garcia,JPN,JPY,5515.93
EMP2661,Susan Martinez,SGP,SGD,5598.55
EMP2662,Christopher Robinson,NLD,EUR,13321.27
EMP2663,Karen Clark,SWE,SEK,7279.48
EMP2664,Daniel Rodriguez,CHE,CHF,9317.88
EMP2665,Nancy Lewis,USA,USD,5736.35
EMP2666,Matthew Lee,ITA,EUR,3383.36
EMP2667,Betty Walker,GBR,GBP,3444.22
EMP2668,Anthony Hall,CAN,CAD,9974.38
EMP2669,Margaret Allen,AUS,AUD,8917.26
EMP2670,Mark Young,FRA,EUR,6335.13
EMP2671,Stacy Jones,DEU,EUR,3736.57
EMP2672,Gene Wells,JPN,JPY,3621.56
EMP2673,Sarah Chen,SGP,SGD,9098.31
EMP2674,Michael Smith,NLD,EUR,3007.65
EMP2675,Emily Johnson,SWE,SEK,5268.01
EMP2676,David Williams,CHE,CHF,5000.53
EMP2677,Lisa Brown,USA,USD,6187.66
EMP2678,James Davis,ITA,EUR,12980.48
EMP2679,Maria Miller,GBR,GBP,6837.00
EMP2680,Robert Wilson,CAN,CAD,4905.53
EMP2681,Jennifer Moore,AUS,AUD,13957.78
EMP2682,William Taylor,FRA,EUR,13198.80
EMP2683,Patricia Anderson,DEU,EUR,10852.90
EMP2684,Richard Thomas,JPN,JPY,14666.90
EMP2685,Linda Jackson,SGP,SGD,6034.46
EMP2686,Joseph White,NLD,EUR,6436.16
EMP2687,Elizabeth Harris,SWE,SEK,6728.52
EMP2688,Thomas Martin,CHE,CHF,7927.70
EMP2689,Jessica Thompson,USA,USD,12589.81
EMP2690,Charles Garcia,ITA,EUR,9191.47
EMP2691,Susan Martinez,GBR,GBP,3279.68
EMP2692,Christopher Robinson,CAN,CAD,6183.95
EMP2693,Karen Clark,AUS,AUD,14367.33
EMP2694,Daniel Rodriguez,FRA,EUR,8943.94
EMP2695,Nancy Lewis,DEU,EUR,4506.66
EMP2696,Matthew Lee,JPN,JPY,7139.98
EMP2697,Betty Walker,SGP,SGD,3053.70
EMP2698,Anthony Hall,NLD,EUR,13664.27
EMP2699,Margaret Allen,SWE,SEK,6441.83
EMP2700,Mark Young,CHE,CHF,11425.97
EMP2701,Stacy Jones,USA,USD,12165.20
EMP2702,Gene Wells,ITA,EUR,9646.10
EMP2703,Sarah Chen,GBR,GBP,9355.23
EMP2704,Michael Smith,CAN,CAD,11716.60
EMP2705,Emily Johnson,AUS,AUD,6677.35
EMP2706,David Williams,FRA,EUR,14800.75
EMP2707,Lisa Brown,DEU,EUR,11265.40
EMP2708,James Davis,JPN,JPY,3300.61
EMP2709,Maria Miller,SGP,SGD,7551.05
EMP2710,Robert Wilson,NLD,EUR,3351.20
EMP2711,Jennifer Moore,SWE,SEK,6999.21
EMP2712,William Taylor,CHE,CHF,14184.70
EMP2713,Patricia Anderson,USA,USD,7962.46
EMP2714,Richard Thomas,ITA,EUR,10039.71
EMP2715,Linda Jackson,GBR,GBP,11621.76
EMP2716,Joseph White,CAN,CAD,3763.29
EMP2717,Elizabeth Harris,AUS,AUD,13554.99
EMP2718,Thomas Martin,FRA,EUR,4145.08
EMP2719,Jessica Thompson,DEU,EUR,4681.70
EMP2720,Charles Garcia,JPN,JPY,5429.19
EMP2721,Susan Martinez,SGP,SGD,6467.79
EMP2722,Christopher Robinson,NLD,EUR,8326.15
EMP2723,Karen Clark,SWE,SEK,5492.72
EMP2724,Daniel Rodriguez,CHE,CHF,8959.76
EMP2725,Nancy Lewis,USA,USD,3313.13
EMP2726,Matthew Lee,ITA,EUR,13232.75
EMP2727,Betty Walker,GBR,GBP,12607.07
EMP2728,Anthony Hall,CAN,CAD,9134.59
EMP2729,Margaret Allen,AUS,AUD,4717.60
EMP2730,Mark Young,FRA,EUR,12497.79
EMP2731,Stacy Jones,DEU,EUR,13446.29
EMP2732,Gene Wells,JPN,JPY,6736.67
EMP2733,Sarah Chen,SGP,SGD,7812.99
EMP2734,Michael Smith,NLD,EUR,12506.14
EMP2735,Emily Johnson,SWE,SEK,12369.27
EMP2736,David Williams,CHE,CHF,10450.44
EMP2737,Lisa Brown,USA,USD,5735.46
EMP2738,James Davis,ITA,EUR,7165.74
EMP2739,Maria Miller,GBR,GBP,13419.61
EMP2740,Robert Wilson,CAN,CAD,4747.80
EMP2741,Jennifer Moore,AUS,AUD,14869.52
EMP2742,William Taylor,FRA,EUR,4785.06
EMP2743,Patricia Anderson,DEU,EUR,12103.75
EMP2744,Richard Thomas,JPN,JPY,5485.84
EMP2745,Linda Jackson,SGP,SGD,4257.03
EMP2746,Joseph White,NLD,EUR,13343.79
EMP2747,Elizabeth Harris,SWE,SEK,9142.07
EMP2748,Thomas Martin,CHE,CHF,6737.94
EMP2749,Jessica Thompson,USA,USD,5794.54
EMP2750,Charles Garcia,ITA,EUR,13640.44
EMP2751,Susan Martinez,GBR,GBP,12206.37
EMP2752,Christopher Robinson,CAN,CAD,14251.04
EMP2753,Karen Clark,AUS,AUD,5847.00
EMP2754,Daniel Rodriguez,FRA,EUR,12721.67
EMP2755,Nancy Lewis,DEU,EUR,8192.58
EMP2756,Matthew Lee,JPN,JPY,13925.13
EMP2757,Betty Walker,SGP,SGD,7551.38
EMP2758,Anthony Hall,NLD,EUR,13851.66
EMP2759,Margaret Allen,SWE,SEK,6980.71
EMP2760,Mark Young,CHE,CHF,5870.51
EMP2761,Stacy Jones,USA,USD,7768.38
EMP2762,Gene Wells,ITA,EUR,7109.59
EMP2763,Sarah Chen,GBR,GBP,4822.69
EMP2764,Michael Smith,CAN,CAD,11893.88
EMP2765,Emily Johnson,AUS,AUD,5220.07
EMP2766,David Williams,FRA,EUR,7965.02
EMP2767,Lisa Brown,DEU,EUR,12166.09
EMP2768,James Davis,JPN,JPY,9318.12
EMP2769,Maria Miller,SGP,SGD,6100.80
EMP2770,Robert Wilson,NLD,EUR,3815.77
EMP2771,Jennifer Moore,SWE,SEK,9636.72
EMP2772,William Taylor,CHE,CHF,11668.24
EMP2773,Patricia Anderson,USA,USD,7685.28
EMP2774,Richard Thomas,ITA,EUR,6959.26
EMP2775,Linda Jackson,GBR,GBP,6409.83
EMP2776,Joseph White,CAN,CAD,4138.83
EMP2777,Elizabeth Harris,AUS,AUD,14397.43
EMP2778,Thomas Martin,FRA,EUR,10549.61
EMP2779,Jessica Thompson,DEU,EUR,13020.08
EMP2780,Charles Garcia,JPN,JPY,7893.33
EMP2781,Susan Martinez,SGP,SGD,12638.59
EMP2782,Christopher Robinson,NLD,EUR,7221.08
EMP2783,Karen Clark,SWE,SEK,4139.46
EMP2784,Daniel Rodriguez,CHE,CHF,6669.27
EMP2785,Nancy Lewis,USA,USD,9536.54
EMP2786,Matthew Lee,ITA,EUR,4097.38
EMP2787,Betty Walker,GBR,GBP,12192.34
EMP2788,Anthony Hall,CAN,CAD,8069.37
EMP2789,Margaret Allen,AUS,AUD,13003.01
EMP2790,Mark Young,FRA,EUR,11580.66
EMP2791,Stacy Jones,DEU,EUR,14238.84
EMP2792,Gene Wells,JPN,JPY,7461.01
EMP2793,Sarah Chen,SGP,SGD,14062.16
EMP2794,Michael Smith,NLD,EUR,10308.65
EMP2795,Emily Johnson,SWE,SEK,4462.69
EMP2796,David Williams,CHE,CHF,12151.66
EMP2797,Lisa Brown,USA,USD,13052.80
EMP2798,James Davis,ITA,EUR,6220.35
EMP2799,Maria Miller,GBR,GBP,5429.23
EMP2800,Robert Wilson,CAN,CAD,11257.57
EMP2801,Jennifer Moore,AUS,AUD,7046.84
EMP2802,William Taylor,FRA,EUR,13515.05
EMP2803,Patricia Anderson,DEU,EUR,9189.02
EMP2804,Richard Thomas,JPN,JPY,6272.58
EMP2805,Linda Jackson,SGP,SGD,5169.99
EMP2806,Joseph White,NLD,EUR,3543.90
EMP2807,Elizabeth Harris,SWE,SEK,12292.08
EMP2808,Thomas Martin,CHE,CHF,11149.15
EMP2809,Jessica Thompson,USA,USD,8662.28
EMP2810,Charles Garcia,ITA,EUR,9908.63
EMP2811,Susan Martinez,GBR,GBP,12419.72
EMP2812,Christopher Robinson,CAN,CAD,13500.43
EMP2813,Karen Clark,AUS,AUD,7696.54
EMP2814,Daniel Rodriguez,FRA,EUR,4452.72
EMP2815,Nancy Lewis,DEU,EUR,3185.83
EMP2816,Matthew Lee,JPN,JPY,4698.12
EMP2817,Betty Walker,SGP,SGD,5733.13
EMP2818,Anthony Hall,NLD,EUR,11035.41
EMP2819,Margaret Allen,SWE,SEK,8824.96
EMP2820,Mark Young,CHE,CHF,13023.50
EMP2821,Stacy Jones,USA,USD,4875.04
EMP2822,Gene Wells,ITA,EUR,14271.24
EMP2823,Sarah Chen,GBR,GBP,3903.67
EMP2824,Michael Smith,CAN,CAD,5771.85
EMP2825,Emily Johnson,AUS,AUD,3845.76
EMP2826,David Williams,FRA,EUR,3463.40
EMP2827,Lisa Brown,DEU,EUR,10681.68
EMP2828,James Davis,JPN,JPY,14368.82
EMP2829,Maria Miller,SGP,SGD,11294.15
EMP2830,Robert Wilson,NLD,EUR,10145.47
EMP2831,Jennifer Moore,SWE,SEK,5094.80
EMP2832,William Taylor,CHE,CHF,14359.29
EMP2833,Patricia Anderson,USA,USD,8794.18
EMP2834,Richard Thomas,ITA,EUR,13438.96
EMP2835,Linda Jackson,GBR,GBP,5757.28
EMP2836,Joseph White,CAN,CAD,6508.67
EMP2837,Elizabeth Harris,AUS,AUD,10691.06
EMP2838,Thomas Martin,FRA,EUR,7594.78
EMP2839,Jessica Thompson,DEU,EUR,10132.22
EMP2840,Charles Garcia,JPN,JPY,11048.62
EMP2841,Susan Martinez,SGP,SGD,8584.62
EMP2842,Christopher Robinson,NLD,EUR,11851.34
EMP2843,Karen Clark,SWE,SEK,5199.49
EMP2844,Daniel Rodriguez,CHE,CHF,6428.42
EMP2845,Nancy Lewis,USA,USD,12824.96
EMP2846,Matthew Lee,ITA,EUR,7271.13
EMP2847,Betty Walker,GBR,GBP,7491.79
EMP2848,Anthony Hall,CAN,CAD,7501.40
EMP2849,Margaret Allen,AUS,AUD,14289.84
EMP2850,Mark Young,FRA,EUR,14888.49
EMP2851,Stacy Jones,DEU,EUR,14132.66
EMP2852,Gene Wells,JPN,JPY,6874.54
EMP2853,Sarah Chen,SGP,SGD,7236.33
EMP2854,Michael Smith,NLD,EUR,6907.87
EMP2855,Emily Johnson,SWE,SEK,11417.12
EMP2856,David Williams,CHE,CHF,6110.27
EMP2857,Lisa Brown,USA,USD,3730.26
EMP2858,James Davis,ITA,EUR,12525.06
EMP2859,Maria Miller,GBR,GBP,11109.71
EMP2860,Robert Wilson,CAN,CAD,5747.80
EMP2861,Jennifer Moore,AUS,AUD,5068.74
EMP2862,William Taylor,FRA,EUR,10663.49
EMP2863,Patricia Anderson,DEU,EUR,13782.66
EMP2864,Richard Thomas,JPN,JPY,4060.57
EMP2865,Linda Jackson,SGP,SGD,14141.21
EMP2866,Joseph White,NLD,EUR,6254.44
EMP2867,Elizabeth Harris,SWE,SEK,5008.05
EMP2868,Thomas Martin,CHE,CHF,10292.81
EMP2869,Jessica Thompson,USA,USD,9707.88
EMP2870,Charles Garcia,ITA,EUR,12386.00
EMP2871,Susan Martinez,GBR,GBP,9589.96
EMP2872,Christopher Robinson,CAN,CAD,8993.14
EMP2873,Karen Clark,AUS,AUD,10396.48
EMP2874,Daniel Rodriguez,FRA,EUR,4729.81
EMP2875,Nancy Lewis,DEU,EUR,7162.25
EMP2876,Matthew Lee,JPN,JPY,7530.03
EMP2877,Betty Walker,SGP,SGD,10298.41
EMP2878,Anthony Hall,NLD,EUR,14584.32
EMP2879,Margaret Allen,SWE,SEK,11429.38
EMP2880,Mark Young,CHE,CHF,3220.21
EMP2881,Stacy Jones,USA,USD,14438.76
EMP2882,Gene Wells,ITA,EUR,11904.57
EMP2883,Sarah Chen,GBR,GBP,3473.29
EMP2884,Michael Smith,CAN,CAD,6154.00
EMP2885,Emily Johnson,AUS,AUD,13152.92
EMP2886,David Williams,FRA,EUR,9747.98
EMP2887,Lisa Brown,DEU,EUR,12633.69
EMP2888,James Davis,JPN,JPY,10795.02
EMP2889,Maria Miller,SGP,SGD,14817.85
EMP2890,Robert Wilson,NLD,EUR,3380.02
EMP2891,Jennifer Moore,SWE,SEK,8283.51
EMP2892,William Taylor,CHE,CHF,5602.09
EMP2893,Patricia Anderson,USA,USD,12213.32
EMP2894,Richard Thomas,ITA,EUR,13299.43
EMP2895,Linda Jackson,GBR,GBP,10126.99
EMP2896,Joseph White,CAN,CAD,9943.10
EMP2897,Elizabeth Harris,AUS,AUD,10210.45
EMP2898,Thomas Martin,FRA,EUR,8328.03
EMP2899,Jessica Thompson,DEU,EUR,10639.94
EMP2900,Charles Garcia,JPN,JPY,7344.02
EMP2901,Susan Martinez,SGP,SGD,5547.12
EMP2902,Christopher Robinson,NLD,EUR,11985.88
EMP2903,Karen Clark,SWE,SEK,3673.31
EMP2904,Daniel Rodriguez,CHE,CHF,9712.16
EMP2905,Nancy Lewis,USA,USD,6300.51
EMP2906,Matthew Lee,ITA,EUR,8418.74
EMP2907,Betty Walker,GBR,GBP,4316.65
EMP2908,Anthony Hall,CAN,CAD,6640.87
EMP2909,Margaret Allen,AUS,AUD,13054.88
EMP2910,Mark Young,FRA,EUR,6736.35
EMP2911,Stacy Jones,DEU,EUR,4175.01
EMP2912,Gene Wells,JPN,JPY,6460.79
EMP2913,Sarah Chen,SGP,SGD,11662.61
EMP2914,Michael Smith,NLD,EUR,9208.69
EMP2915,Emily Johnson,SWE,SEK,8802.84
EMP2916,David Williams,CHE,CHF,7847.67
EMP2917,Lisa Brown,USA,USD,9285.06
EMP2918,James Davis,ITA,EUR,9163.02
EMP2919,Maria Miller,GBR,GBP,8462.39
EMP2920,Robert Wilson,CAN,CAD,6138.40
EMP2921,Jennifer Moore,AUS,AUD,7501.91
EMP2922,William Taylor,FRA,EUR,3414.81
EMP2923,Patricia Anderson,DEU,EUR,4383.39
EMP2924,Richard Thomas,JPN,JPY,11262.40
EMP2925,Linda Jackson,SGP,SGD,12660.24
EMP2926,Joseph White,NLD,EUR,6670.56
EMP2927,Elizabeth Harris,SWE,SEK,11321.26
EMP2928,Thomas Martin,CHE,CHF,14287.97
EMP2929,Jessica Thompson,USA,USD,14254.44
EMP2930,Charles Garcia,ITA,EUR,10304.20
EMP2931,Susan Martinez,GBR,GBP,6355.42
EMP2932,Christopher Robinson,CAN,CAD,8751.00
EMP2933,Karen Clark,AUS,AUD,14311.61
EMP2934,Daniel Rodriguez,FRA,EUR,6852.73
EMP2935,Nancy Lewis,DEU,EUR,8074.50
EMP2936,Matthew Lee,JPN,JPY,12328.05
EMP2937,Betty Walker,SGP,SGD,14463.69
EMP2938,Anthony Hall,NLD,EUR,10760.64
EMP2939,Margaret Allen,SWE,SEK,9533.07
EMP2940,Mark Young,CHE,CHF,4273.53
EMP2941,Stacy Jones,USA,USD,8561.96
EMP2942,Gene Wells,ITA,EUR,4411.73
EMP2943,Sarah Chen,GBR,GBP,14164.09
EMP2944,Michael Smith,CAN,CAD,14181.66
EMP2945,Emily Johnson,AUS,AUD,3281.64
EMP2946,David Williams,FRA,EUR,6041.48
EMP2947,Lisa Brown,DEU,EUR,3698.86
EMP2948,James Davis,JPN,JPY,10831.70
EMP2949,Maria Miller,SGP,SGD,7633.17
EMP2950,Robert Wilson,NLD,EUR,4778.82
EMP2951,Jennifer Moore,SWE,SEK,13807.14
EMP2952,William Taylor,CHE,CHF,8514.12
EMP2953,Patricia Anderson,USA,USD,8421.98
EMP2954,Richard Thomas,ITA,EUR,12577.71
EMP2955,Linda Jackson,GBR,GBP,9158.92
EMP2956,Joseph White,CAN,CAD,9722.98
EMP2957,Elizabeth Harris,AUS,AUD,5294.02
EMP2958,Thomas Martin,FRA,EUR,12343.54
EMP2959,Jessica Thompson,DEU,EUR,8379.40
EMP2960,Charles Garcia,JPN,JPY,10683.42
EMP2961,Susan Martinez,SGP,SGD,11478.22
EMP2962,Christopher Robinson,NLD,EUR,10329.14
EMP2963,Karen Clark,SWE,SEK,4477.42
EMP2964,Daniel Rodriguez,CHE,CHF,3282.92
EMP2965,Nancy Lewis,USA,USD,9874.10
EMP2966,Matthew Lee,ITA,EUR,11468.95
EMP2967,Betty Walker,GBR,GBP,14528.61
EMP2968,Anthony Hall,CAN,CAD,9087.82
EMP2969,Margaret Allen,AUS,AUD,3012.26
EMP2970,Mark Young,FRA,EUR,11387.94
EMP2971,Stacy Jones,DEU,EUR,3963.27
EMP2972,Gene Wells,JPN,JPY,7499.39
EMP2973,Sarah Chen,SGP,SGD,8241.41
EMP2974,Michael Smith,NLD,EUR,10071.19
EMP2975,Emily Johnson,SWE,SEK,8843.05
EMP2976,David Williams,CHE,CHF,5239.46
EMP2977,Lisa Brown,USA,USD,12021.71
EMP2978,James Davis,ITA,EUR,7617.10
EMP2979,Maria Miller,GBR,GBP,14517.86
EMP2980,Robert Wilson,CAN,CAD,14555.10
EMP2981,Jennifer Moore,AUS,AUD,8677.05
EMP2982,William Taylor,FRA,EUR,12997.30
EMP2983,Patricia Anderson,DEU,EUR,11153.18
EMP2984,Richard Thomas,JPN,JPY,12992.47
EMP2985,Linda Jackson,SGP,SGD,6962.33
EMP2986,Joseph White,NLD,EUR,6333.27
EMP2987,Elizabeth Harris,SWE,SEK,4205.80
EMP2988,Thomas Martin,CHE,CHF,6747.89
EMP2989,Jessica Thompson,USA,USD,11846.89
EMP2990,Charles Garcia,ITA,EUR,4104.99
EMP2991,Susan Martinez,GBR,GBP,13589.90
EMP2992,Christopher Robinson,CAN,CAD,11406.19
EMP2993,Karen Clark,AUS,AUD,12962.22
EMP2994,Daniel Rodriguez,FRA,EUR,14482.61
EMP2995,Nancy Lewis,DEU,EUR,6424.96
EMP2996,Matthew Lee,JPN,JPY,7074.04
EMP2997,Betty Walker,SGP,SGD,11913.68
EMP2998,Anthony Hall,NLD,EUR,6254.34
EMP2999,Margaret Allen,SWE,SEK,6008.78
EMP3000,Mark Young,CHE,CHF,6015.09
